season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average,pass_plus,resampling_dropbacks,resampled_rate_p025,resampled_rate_p975,pass_plus_resampled_p025,pass_plus_resampled_p975,reference_mean_adjusted_epa_db,reference_sd_player_rates,source_pass_plus_manifest
2021,00-0033869,M.Trubisky,9,4,0.5511516515398398,0.06123907239331553,0.5555555555555556,0,1,0,0,20799,0.04047878194474436,0.020760290448571174,0.1868426140371406,-0.1720358036449005,-0.019115089293877834,0.0421239830994377,0.014806810392240077,100.13337968045089,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0033869,M.Trubisky,194,7,0.7752850438884091,0.003996314659218604,0.4381443298969072,11,4,2,0,20210,0.015473245525922667,-0.011476930866704062,-2.226524588140588,1.9595139006023858,0.010100587116507144,0.014096901775725748,-0.26701068753820234,99.88577704938393,194,-0.181677927071213,0.26889996175647773,83.63839800323015,121.03191683665855,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0033869,M.Trubisky,121,5,-18.63246368135582,-0.15398730315170098,0.4462809917355372,7,8,0,0,20693,-0.001131078581726837,-0.15285622456997414,-18.495603172966874,-0.9570930723298479,-0.00790986010189957,-0.16189716325360054,-19.45269624529672,86.72492117550068,121,-0.3512314510005939,0.16452613081854253,71.09085507784258,113.67895795387187,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0033869,M.Trubisky,27,5,9.908107053776796,0.3669669279176591,0.4074074074074074,0,1,2,0,20116,0.05235087245648106,0.31461605546117805,8.494633497451806,-1.0175349570402212,-0.037686479890378564,0.32928044802728057,7.4770985404115855,121.91693850837852,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2025,00-0033869,M.Trubisky,37,4,25.611737506085774,0.6922091217861019,0.6216216216216216,0,2,1,0,19734,0.04314511131264041,0.6490640104734615,24.01536838751808,-2.2749750814097007,-0.06148581301107299,0.6307233087750289,21.74039330610838,147.004818782246,,,,,,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2017,00-0033873,P.Mahomes,39,1,8.138479683729523,0.20867896624947496,0.5641025641025641,2,2,2,0,19356,0.005665880280425992,0.20301308596904896,7.91751035279291,0.2993669718796431,0.007676076202042131,0.2163550424515171,8.216877324672552,115.94459788051873,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0033873,P.Mahomes,633,16,227.56737504000847,0.3595061217061745,0.5229067930489731,26,28,24,0,19669,0.056297614668360245,0.30320850703781427,191.93098495493643,3.279534087391061,0.00518093852668414,0.3646870602328587,195.2105190423275,121.58159294459446,633,0.2853687169050115,0.46273184287298597,116.03076679486111,128.4429256513843,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0033873,P.Mahomes,524,14,146.50830187794733,0.2795959959502812,0.5038167938931297,17,23,13,0,19839,0.0422891649790085,0.23730683097127267,124.34877942894687,-0.43853536798908754,-0.0008368995572310831,0.2787590963930501,123.91024406095778,119.9410019361957,524,0.1555922309429264,0.40014752550972,109.554604444856,130.17742770742393,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0033873,P.Mahomes,649,15,189.00005128878917,0.2912173363463624,0.539291217257319,22,40,15,0,19932,0.0778852461675433,0.21333209017881907,138.45252652605356,-0.6996884893322283,-0.0010781024488940344,0.2901392338974683,137.75283803672133,117.48163393540881,649,0.17737795571804424,0.4120113303206373,108.1944049494934,127.51924688862971,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0033873,P.Mahomes,732,17,158.73680074979345,0.2168535529368763,0.5286885245901639,28,46,14,0,20799,0.04047878194474436,0.17637477099213195,129.10633236624057,4.283945180486333,0.005852384126347449,0.22270593706322375,133.3902775467269,114.7735124363602,732,0.08948321814797537,0.36333935272855655,103.97288563943474,126.1749389358782,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0033873,P.Mahomes,720,17,209.30933992853537,0.2907074165674102,0.5333333333333333,26,46,12,0,20210,0.015473245525922667,0.27523417104148756,198.16860314987105,-1.5354049865869408,-0.0021325069258151955,0.28857490964159505,196.6331981632841,122.66474337460305,720,0.1999405905933548,0.39378847501357894,115.30896946558653,131.39643113785672,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0033873,P.Mahomes,672,16,64.26734389441033,0.09563592841430109,0.4836309523809524,27,50,12,0,20693,-0.001131078581726837,0.09676700699602793,65.02742870133076,-5.977779739746862,-0.008895505565099496,0.0867404228492016,59.0496489615839,107.25589050889388,672,-0.041374240300966286,0.22302677142824848,96.67696613337102,118.50958262799146,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0033873,P.Mahomes,652,16,103.48635474333672,0.1587214029805778,0.5076687116564417,36,37,7,0,20116,0.05235087245648106,0.10637053052409673,69.35358590171106,2.2695541623784408,0.0034809112919914737,0.16220231427256926,71.6231400640895,108.6939334319111,652,0.0776301723193782,0.24803160852347217,102.00067060185968,115.48669061733365,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2025,00-0033873,P.Mahomes,586,14,98.04011201882213,0.16730394542461113,0.49829351535836175,34,52,13,0,19734,0.04314511131264041,0.12415883411197072,72.75707678961484,9.07892478653123,0.015493045710804147,0.18279699113541528,81.83600157614607,111.17180884522135,586,0.05903684867154557,0.2919497653000811,101.27130012297333,119.90376382814591,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2018,00-0033891,Z.Jones,1,1,-1.4740563493601413,-1.4740563493601413,0.0,0,0,0,0,19669,0.056297614668360245,-1.5303539640285015,-1.5303539640285015,-0.0266537848551059,-0.0266537848551059,-1.5007101342152471,-1.5570077488836074,-8.961924382582353,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2020,00-0033891,Z.Jones,1,1,2.2214208621298894,2.2214208621298894,1.0,0,0,0,0,19932,0.0778852461675433,2.143535615962346,2.143535615962346,0.02643862773032004,0.02643862773032004,2.2478594898602093,2.169974243692666,278.7231221576361,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2022,00-0033893,D.Cook,1,1,-6.88789240695769,-6.88789240695769,0.0,1,0,0,0,20210,0.015473245525922667,-6.903365652483612,-6.903365652483612,-0.024561301100359083,-0.024561301100359083,-6.912453708058049,-6.927926953583971,-474.9495779508336,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2024,00-0033897,J.Mixon,1,1,-0.7261459626606666,-0.7261459626606666,0.0,0,0,0,0,20116,0.05235087245648106,-0.7784968351171476,-0.7784968351171476,-0.03590240184744039,-0.03590240184744039,-0.762048364508107,-0.814399236964588,35.54629200931997,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2017,00-0033899,D.Kizer,558,15,-114.09525850450014,-0.20447178943458805,0.35663082437275984,38,45,11,0,19356,0.005665880280425992,-0.21013766971501405,-117.25681970097784,4.798191114005953,0.008598908806462281,-0.19587288062812577,-112.45862858697188,84.74788894259608,558,-0.32925809621935026,-0.0624216346406139,74.6535224175571,94.84725253585559,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0033899,D.Kizer,49,2,-18.47489421791397,-0.3770386575084484,0.30612244897959184,4,4,1,0,19669,0.056297614668360245,-0.43333627217680865,-21.233477336663622,-1.6289836247057812,-0.03324456376950574,-0.41028322127795414,-22.862460961369404,67.34791731049707,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0033906,A.Kamara,1,1,0.9648147185798734,0.9648147185798734,1.0,0,0,0,0,19839,0.0422891649790085,0.922525553600865,0.922525553600865,0.03545394873837168,0.03545394873837168,1.000268667318245,0.9579795023392367,180.7843559506702,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2017,00-0033908,C.Kupp,1,1,-0.39829582814127207,-0.39829582814127207,0.0,0,0,0,0,19356,0.005665880280425992,-0.40396170842169804,-0.40396170842169804,0.02002889037560197,0.02002889037560197,-0.3782669377656701,-0.3839328180460961,70.94461654411892,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2019,00-0033908,C.Kupp,1,1,-1.315011633846808,-1.315011633846808,0.0,0,0,0,0,19839,0.0422891649790085,-1.3573007988258166,-1.3573007988258166,0.01889782492350805,0.01889782492350805,-1.2961138089233,-1.3384029739023084,-12.864651054790357,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2021,00-0033908,C.Kupp,1,1,-0.4020649445010349,-0.4020649445010349,0.0,0,0,0,0,20799,0.04047878194474436,-0.4425437264457793,-0.4425437264457793,-0.012971577827232498,-0.012971577827232498,-0.41503652232826743,-0.4555153042730118,63.07048195833187,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0033908,C.Kupp,1,1,-0.46752027643378824,-0.46752027643378824,0.0,0,0,0,0,20210,0.015473245525922667,-0.4829935219597109,-0.4829935219597109,0.022318820684077773,0.022318820684077773,-0.4452014557497105,-0.46067470127563315,61.76854536059575,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2025,00-0033908,C.Kupp,1,1,-5.370166467153467,-5.370166467153467,0.0,0,0,0,0,19734,0.04314511131264041,-5.413311578466107,-5.413311578466107,0.06064211905640984,0.06064211905640984,-5.3095243480970575,-5.3526694594096975,-328.2004659591214,,,,,,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2023,00-0033921,C.Godwin,1,1,-0.7111730779288337,-0.7111730779288337,0.0,0,0,0,0,20693,-0.001131078581726837,-0.7100419993471069,-0.7100419993471069,0.018825341245005834,0.018825341245005834,-0.6923477366838279,-0.6912166581021011,42.923561024449484,,,,,,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2019,00-0033923,K.Hunt,1,1,-1.2235224395990372,-1.2235224395990372,0.0,1,0,0,0,19839,0.0422891649790085,-1.2658116045780456,-1.2658116045780456,0.05521931195122106,0.05521931195122106,-1.1683031276478162,-1.2105922926268247,-2.086650538866948,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2017,00-0033936,C.Beathard,254,6,-49.23751685349909,-0.193848491549209,0.38976377952755903,19,12,3,0,19356,0.005665880280425992,-0.199514371829635,-50.67665044472729,5.4132540065588906,0.021312023647869646,-0.17253646790133936,-45.2633964381684,86.51394901454354,254,-0.36456357231371694,0.12581153855581215,71.9816639626461,109.09241931834927,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0033936,C.Beathard,198,5,-26.507809453010175,-0.1338778255202534,0.45454545454545453,18,11,4,0,19669,0.056297614668360245,-0.19017544018861365,-37.6547371573455,1.030828322301424,0.00520620364798699,-0.1286716218722664,-36.62390883504408,87.05555320486052,198,-0.37177970549203543,0.061646937023636626,70.04245571503424,100.37435424351074,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2020,00-0033936,C.Beathard,113,6,10.589095714285893,0.09370881163084861,0.4778761061946903,9,1,1,0,19932,0.0778852461675433,0.01582356546330531,1.7880628973535,-0.5301818527287463,-0.0046918748029092594,0.08901693682793935,1.2578810446247537,100.91682678515734,113,-0.15918919922482533,0.3121857529149721,80.47410692201973,119.29742632233175,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0033936,C.Beathard,2,1,1.829054368659854,0.914527184329927,0.5,0,0,0,0,20799,0.04047878194474436,0.8740484023851827,1.7480968047703653,0.1048032759498025,0.05240163797490125,0.9669288223048282,1.8529000807201679,175.10911962614588,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0033936,C.Beathard,12,2,-11.601140725440802,-0.9667617271200668,0.25,1,0,0,0,20210,0.015473245525922667,-0.9822349726459895,-11.786819671751873,-0.22561698720424306,-0.018801415600353588,-0.9855631427204203,-12.012436658956116,16.923857195417,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0033936,C.Beathard,63,5,3.5803668529940835,0.05683121988879498,0.49206349206349204,6,4,0,0,20693,-0.001131078581726837,0.05796229847052181,3.6516248036428745,-0.2784672421502355,-0.004420114954765643,0.05241110493402933,3.373157561492639,104.42118565030789,,,,,,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2018,00-0033949,J.Dobbs,14,3,-6.9297360454220325,-0.49498114610157373,0.42857142857142855,0,2,1,0,19669,0.056297614668360245,-0.551278760769934,-7.717902650779076,-0.43055059744896457,-0.03075361410349747,-0.5257347602050711,-8.14845324822804,59.26843160244637,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2020,00-0033949,J.Dobbs,5,1,-2.623088019026909,-0.5246176038053818,0.0,0,0,0,0,19932,0.0778852461675433,-0.6025028499729251,-3.0125142498646253,-0.14598366589227074,-0.02919673317845415,-0.553814336983836,-3.158497915756896,47.97204524678141,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2022,00-0033949,J.Dobbs,77,2,-7.410493965382878,-0.0962401813686088,0.4155844155844156,6,3,1,0,20210,0.015473245525922667,-0.11171342689453147,-8.601933870878923,0.8932088742467954,0.011600115249958382,-0.08464006611865042,-7.708724996632128,91.69158297093037,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0033949,J.Dobbs,481,13,-54.955599609343196,-0.11425280584063034,0.4074844074844075,30,34,7,0,20693,-0.001131078581726837,-0.1131217272589035,-54.411550811532585,0.06507427836170163,0.00013528956000353768,-0.1141175162806268,-54.346476533170886,90.67027184487569,481,-0.28822751869562657,0.05222969701954402,76.29333400434584,104.4062060955772,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0033949,J.Dobbs,51,2,7.2923370339421805,0.14298700066553294,0.5098039215686274,2,3,0,0,20116,0.05235087245648106,0.09063612820905187,4.622442538661646,0.21458602000941196,0.004207569019792391,0.14719456968532532,4.837028558671058,107.50618086127972,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2025,00-0033949,J.Dobbs,11,4,-1.0756269610003608,-0.09778426918185099,0.2727272727272727,0,1,0,0,19734,0.04314511131264041,-0.14092938049449139,-1.5502231854394053,-0.6706830240697443,-0.06097118400634039,-0.15875545318819137,-2.22090620950915,83.84844861946695,,,,,,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2017,00-0033958,N.Peterman,52,4,-28.076073306729086,-0.5399244866678671,0.40384615384615385,1,4,1,0,19356,0.005665880280425992,-0.5455903669482931,-28.370699081311237,-0.2636507346584362,-0.005070206435739157,-0.5449946931036063,-28.634349815969674,58.32694325238057,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0033958,N.Peterman,96,4,-53.98510668271323,-0.5623448612782628,0.2916666666666667,7,8,4,0,19669,0.056297614668360245,-0.618642475946623,-59.389677690875814,2.6867643850743894,0.027987129011191558,-0.5343577322670712,-56.702913305801424,58.664982049644564,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2020,00-0033958,N.Peterman,8,1,-2.194915758096613,-0.2743644697620766,0.375,2,1,0,0,19932,0.0778852461675433,-0.35224971592961996,-2.8179977274369596,-0.28864849811840315,-0.036081062264800394,-0.310445532026877,-3.106646225555363,68.01635350717052,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0033958,N.Peterman,1,1,-0.897571784676984,-0.897571784676984,0.0,0,1,0,1,20799,0.04047878194474436,-0.9380505666217283,-0.9380505666217283,0.013903062780438475,0.013903062780438475,-0.8836687218965454,-0.9241475038412897,25.077551519948997,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0033958,N.Peterman,27,3,-5.271773491404019,-0.1952508700520007,0.3333333333333333,1,2,0,0,20210,0.015473245525922667,-0.21072411557792337,-5.689551120603931,-0.3321372909942295,-0.012301381147934427,-0.20755225119993512,-6.021688411598161,81.49108440751219,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0033958,N.Peterman,1,1,-0.09442649222910404,-0.09442649222910404,0.0,1,0,0,0,20693,-0.001131078581726837,-0.0932954136473772,-0.0932954136473772,0.024259765856628045,0.024259765856628045,-0.070166726372476,-0.06903564779074915,94.29945894376252,,,,,,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2020,00-0034052,B.Zylstra,1,1,-0.3697966646286659,-0.3697966646286659,0.0,0,1,0,1,19932,0.0778852461675433,-0.4476819107962092,-0.4476819107962092,0.01933766114861049,0.01933766114861049,-0.35045900348005543,-0.42834424964759876,64.72076943871264,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0034052,B.Zylstra,1,1,-1.3167127471533604,-1.3167127471533604,0.0,0,0,0,0,20799,0.04047878194474436,-1.3571915290981047,-1.3571915290981047,0.02389970481181972,0.02389970481181972,-1.2928130423415407,-1.333291824286285,-8.092580025101483,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2018,00-0034064,C.Wadman,1,1,3.3937394814565778,3.3937394814565778,1.0,0,0,0,0,19669,0.056297614668360245,3.3374418667882177,3.3374418667882177,0.01804263236728168,0.01804263236728168,3.4117821138238593,3.3554844991554993,334.8222406253678,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0034064,C.Wadman,1,1,-3.1850804274436086,-3.1850804274436086,0.0,1,0,0,0,19839,0.0422891649790085,-3.227369592422617,-3.227369592422617,0.003393626218081293,0.003393626218081293,-3.1816868012255273,-3.2239759662045357,-171.87097572996356,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2018,00-0034162,J.Scott,1,1,-0.6521800860646181,-0.6521800860646181,0.0,0,0,0,0,19669,0.056297614668360245,-0.7084777007329783,-0.7084777007329783,-0.0005745986523826535,-0.0005745986523826535,-0.6527546847170007,-0.709052299385361,50.37937153214558,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2024,00-0034162,J.Scott,1,1,-2.7066063629463315,-2.7066063629463315,0.0,0,0,0,0,20116,0.05235087245648106,-2.7589572354028125,-2.7589572354028125,-0.04072317578316506,-0.04072317578316506,-2.7473295387294967,-2.7996804111859777,-121.57410702197697,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2019,00-0034177,T.Boyle,4,1,-0.45442071673460305,-0.11360517918365076,0.5,0,0,0,0,19839,0.0422891649790085,-0.15589434416265927,-0.6235773766506371,0.1484397196568414,0.03710992991421035,-0.0764952492694404,-0.4751376569937956,89.9831652153237,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0034177,T.Boyle,1,1,-2.0614159354008734,-2.0614159354008734,0.0,1,0,0,0,19932,0.0778852461675433,-2.139301181568417,-2.139301181568417,0.018369625329837075,0.018369625329837075,-2.0430463100710363,-2.1209315562385798,-74.68387503464726,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0034177,T.Boyle,95,3,-3.0206660409439827,-0.031796484641515604,0.4105263157894737,0,1,2,0,20799,0.04047878194474436,-0.07227526658625996,-6.866150325694697,-2.235704092153716,-0.023533727285828587,-0.05533021192734419,-9.101854417848413,92.23257718332825,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0034177,T.Boyle,8,1,-4.509478976833634,-0.5636848721042043,0.25,0,0,0,0,20210,0.015473245525922667,-0.5791581176301269,-4.633264941041015,-0.12228338312666873,-0.01528542289083359,-0.5789702949950378,-4.755548324167684,50.667051626270734,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0034177,T.Boyle,86,3,-36.02696854874714,-0.4189182389389203,0.26744186046511625,9,0,0,0,20693,-0.001131078581726837,-0.41778716035719343,-35.92969579071863,-0.06402756908645539,-0.000744506617284365,-0.41966274555620464,-35.99372335980509,65.44021781101864,,,,,,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0034177,T.Boyle,53,3,-13.628598082286771,-0.25714336004314664,0.37735849056603776,2,2,0,0,20116,0.05235087245648106,-0.3094942324996277,-16.403194322480267,0.3694669501040568,0.006971074530265222,-0.2501722855128814,-16.033727372376212,76.05751773927128,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2018,00-0034253,D.Hilliard,1,1,-6.418368357233703,-6.418368357233703,0.0,0,0,0,0,19669,0.056297614668360245,-6.474665971902064,-6.474665971902064,-0.025519613407239374,-0.025519613407239374,-6.443887970640943,-6.500185585309303,-354.89351657181146,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2022,00-0034279,E.St. Brown,1,1,-0.37550953472964466,-0.37550953472964466,0.0,0,1,0,1,20210,0.015473245525922667,-0.3909827802555673,-0.3909827802555673,-0.004306726186840096,-0.004306726186840096,-0.37981626091648474,-0.3952895064424074,67.1948713633762,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2019,00-0034331,J.Samuels,5,2,-3.511458921362646,-0.7022917842725291,0.4,0,0,0,0,19839,0.0422891649790085,-0.7445809492515376,-3.7229047462576883,-0.040028740454803646,-0.008005748090960729,-0.7102975323634899,-3.762933486712492,36.535978595159555,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2018,00-0034343,J.Rosen,451,14,-148.45368581977004,-0.329165600487295,0.3614190687361419,45,15,5,0,19669,0.056297614668360245,-0.38546321515565524,-173.8439100352005,-4.751657224366784,-0.010535825331190208,-0.33970142581848517,-178.5955672595673,72.28734568852273,451,-0.49078506338640976,-0.1936163030920635,61.714267999008726,82.51061921259466,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0034343,J.Rosen,128,5,-50.50800277416525,-0.394593771673166,0.3203125,16,3,1,0,19839,0.0422891649790085,-0.4368829366521745,-55.92101589147833,-0.9127648423714216,-0.0071309753310267315,-0.40172474700419275,-56.83378073384976,62.557259497606104,128,-0.721320624858189,-0.23139366127747674,35.60642485669804,76.92091448731222,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2021,00-0034343,J.Rosen,11,3,-18.704876960255206,-1.7004433600232005,0.18181818181818182,0,0,1,0,20799,0.04047878194474436,-1.7409221419679448,-19.150143561647393,0.4239006478047922,0.038536422527708385,-1.6619069374954922,-18.7262429138426,-38.01574513568147,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2019,00-0034348,C.Sutton,1,1,2.553815155522898,2.553815155522898,1.0,0,0,0,0,19839,0.0422891649790085,2.5115259905438894,2.5115259905438894,0.035832353037004064,0.035832353037004064,2.589647508559902,2.5473583435808935,314.81326339368377,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2021,00-0034348,C.Sutton,1,1,1.001634000451304,1.001634000451304,1.0,0,0,0,0,20799,0.04047878194474436,0.9611552185065597,0.9611552185065597,-0.003324125756291291,-0.003324125756291291,0.9983098746950128,0.9578310927502685,177.65324301681747,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2024,00-0034348,C.Sutton,2,2,7.49073817639146,3.74536908819573,1.0,0,0,0,0,20116,0.05235087245648106,3.693018215739249,7.386036431478498,-0.052818514776468053,-0.026409257388234027,3.718959830807496,7.33321791670203,390.1851234517351,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2025,00-0034348,C.Sutton,1,1,-4.031719361392031,-4.031719361392031,0.0,1,0,0,0,19734,0.04314511131264041,-4.074864472704671,-4.074864472704671,-0.0014746689005399958,-0.0014746689005399958,-4.033194030292571,-4.076339141605211,-226.09716200096773,,,,,,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2018,00-0034353,A.Miller,1,1,1.5813229362247512,1.5813229362247512,1.0,0,0,1,0,19669,0.056297614668360245,1.525025321556391,1.525025321556391,-0.03437458584484281,-0.03437458584484281,1.5469483503799084,1.4906507357115482,204.31815311253428,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2018,00-0034369,K.Lauletta,5,1,-6.705424459069036,-1.3410848918138072,0.0,0,0,0,0,19669,0.056297614668360245,-1.3973825064821674,-6.986912532410837,0.013499272484902767,0.0026998544969805533,-1.3383850373168267,-6.973413259925935,2.3978488403338503,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2021,00-0034401,M.White,136,4,-6.364145533085525,-0.046795187743275915,0.5,4,0,2,0,20799,0.04047878194474436,-0.08727396968802027,-11.869259877570757,4.160285655770933,0.030590335704198033,-0.016204852039077882,-7.708974221799824,95.40454675345383,136,-0.20721087785725584,0.2671437662548675,79.91931407224389,118.37617429968546,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0034401,M.White,185,4,-7.463803041489403,-0.04034488130534813,0.42702702702702705,9,1,0,0,20210,0.015473245525922667,-0.0558181268312708,-10.326353463785097,-3.148820957639101,-0.017020653825076223,-0.05736553513042435,-13.475174421424198,93.95509991987498,185,-0.29458736242039685,0.27311542826927276,74.268028968508,121.38175896239626,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
