game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2018_01_ATL_PHI,3,86,1.9723835376695358,1.9808237237378672
2018_01_BUF_BAL,2,83,1.956449279585512,1.9389547054229557
2018_01_CHI_GB,0,85,2.8347690777431613,2.846990585383803
2018_01_CIN_IND,1,88,3.304142598096999,3.3054353393107236
2018_01_DAL_CAR,1,68,1.4019182379023387,1.4078138480358868
2018_01_HOU_NE,1,83,1.8446476653813892,1.843204259503171
2018_01_JAX_NYG,0,75,2.011235954402958,2.0116500192728757
2018_01_KC_LAC,0,81,2.0125343572809316,2.01384741680119
2018_01_LA_OAK,3,76,2.7414162095163945,2.7370457080260113
2018_01_NYJ_DET,2,76,4.589570121443388,4.61545657032073
2018_01_PIT_CLE,3,99,2.9247215623137115,2.92221224194579
2018_01_SEA_DEN,3,80,3.6417014267158896,3.6407674371160774
2018_01_SF_MIN,4,81,2.909912977316219,2.891341177181916
2018_01_TB_NO,2,80,2.5170743379636153,2.5206934819403553
2018_01_TEN_MIA,0,68,3.96616782381129,4.005792816084452
2018_01_WAS_ARI,3,73,1.4759123052017578,1.4863745504088943
2018_02_ARI_LA,0,62,2.2001156616136748,2.2105671763420878
2018_02_BAL_CIN,1,100,2.367567835962025,2.377434936131894
2018_02_CAR_ATL,3,81,2.52584615601193,2.5217350699774266
2018_02_CLE_NO,2,73,2.731100666630181,2.72245008493398
2018_02_DET_SF,4,89,1.898267388598576,1.8935370095156052
2018_02_HOU_TEN,4,62,3.0091382733081775,3.0093270933735905
2018_02_IND_WAS,1,82,1.765849005781701,1.766094575362054
2018_02_KC_PIT,2,94,2.286076661616554,2.2879156873213957
2018_02_LAC_BUF,2,70,2.1729399901819466,2.2023180827078304
2018_02_MIA_NYJ,1,72,3.7961346939871987,3.816077778759648
2018_02_MIN_GB,4,99,2.0448431147950084,2.0310369627102665
2018_02_NE_JAX,0,88,2.652047131843554,2.664246570115426
2018_02_NYG_DAL,1,76,1.9481537657064671,1.952047678198458
2018_02_OAK_DEN,1,70,1.6559977580516694,1.6614527801515042
2018_02_PHI_TB,1,86,3.053062678056814,3.0568700506522974
2018_02_SEA_CHI,2,81,2.778441083576524,2.763620130081134
2018_03_BUF_MIN,3,89,2.403162080574649,2.4138638811615825
2018_03_CHI_ARI,2,71,2.5687919353946094,2.57032583041222
2018_03_CIN_CAR,4,74,2.384012625090945,2.3821494417546503
2018_03_DAL_SEA,4,68,2.682188284985211,2.6815781516487593
2018_03_DEN_BAL,3,78,2.220585121179075,2.2143483028085407
2018_03_GB_WAS,3,74,2.7384477667838207,2.7296985311341144
2018_03_IND_PHI,4,88,2.000638190492577,2.009531241521045
2018_03_LAC_LA,0,70,3.08111052110361,3.0919323504805685
2018_03_NE_DET,3,65,1.9517447739107423,1.9711446062630855
2018_03_NO_ATL,3,92,1.7288690461410539,1.7380739958721494
2018_03_NYG_HOU,1,79,2.4973160569549298,2.495885439904192
2018_03_NYJ_CLE,4,75,2.0224202822052653,2.0216654522159554
2018_03_OAK_MIA,3,69,3.798269472241016,3.7724824542813593
2018_03_PIT_TB,2,98,3.856093586265847,3.8531047591443817
2018_03_SF_KC,2,77,1.4157391379545574,1.406060358255935
2018_03_TEN_JAX,2,69,0.994639891370109,0.9933632575680544
2018_04_BAL_PIT,1,92,1.9706709154164437,1.95888589445223
2018_04_BUF_GB,2,89,2.2789106230925165,2.2981523479236188
2018_04_CIN_ATL,3,88,2.70608719284787,2.69484309694481
2018_04_CLE_OAK,2,105,3.494020001152743,3.499458266049699
2018_04_DET_DAL,2,65,2.4987276522380726,2.496866868126422
2018_04_HOU_IND,0,118,2.186573171286367,2.186354304089995
2018_04_KC_DEN,3,84,1.8290580297169696,1.8288122836340894
2018_04_MIA_NE,2,63,2.7266715230825054,2.7186238860965917
2018_04_MIN_LA,4,92,2.7738686705085107,2.812953510584387
2018_04_NO_NYG,1,80,2.1511614298390174,2.152346743523931
2018_04_NYJ_JAX,1,81,2.1578753885402087,2.147395368316441
2018_04_PHI_TEN,4,105,2.151796070007287,2.149388365757014
2018_04_SEA_ARI,4,59,1.3442636384401132,1.3377258904708518
2018_04_SF_LAC,0,82,4.374759465011845,4.37814311191713
2018_04_TB_CHI,1,71,2.8122095563618372,2.8005963288121785
2018_05_ARI_SF,2,84,3.334962719743805,3.3320602216484994
2018_05_ATL_PIT,0,83,2.7570288345397884,2.756349558910259
2018_05_BAL_CLE,3,109,1.9002550355798562,1.8895298881449267
2018_05_DAL_HOU,1,84,2.451357065203361,2.449363472974246
2018_05_DEN_NYJ,2,78,3.018712322768679,3.020448752790453
2018_05_GB_DET,2,87,2.2767167692922077,2.266688072271992
2018_05_IND_NE,3,104,2.6017829631534934,2.5996621714082813
2018_05_JAX_KC,2,109,3.7655145173530262,3.766299939120608
2018_05_LA_SEA,1,58,2.9718805009384766,2.9723068081158637
2018_05_MIA_CIN,0,71,3.235533354097891,3.2490346376554493
2018_05_MIN_PHI,0,80,2.974358249503003,2.9734798541990934
2018_05_NYG_CAR,2,75,3.45558787445098,3.4560734876440224
2018_05_OAK_LAC,1,63,2.9725392634796766,2.949740537082372
2018_05_TEN_BUF,0,53,2.331271009320728,2.3187686914254586
2018_05_WAS_NO,2,74,3.764881611319797,3.764684443467561
2018_06_ARI_MIN,1,73,2.943287041525203,2.9354592800490984
2018_06_BAL_TEN,0,66,1.7659740027993802,1.7563723379941258
2018_06_BUF_HOU,4,70,3.7145566300595703,3.6853638967500646
2018_06_CAR_WAS,4,85,1.519047676427218,1.5203918069914188
2018_06_CHI_MIA,4,80,3.682504505348163,3.7010158238889317
2018_06_IND_NYJ,1,78,3.7584829032156915,3.7644336817267137
2018_06_JAX_DAL,2,68,3.25898936319608,3.254783237732907
2018_06_KC_NE,1,75,3.58652582572783,3.586101025919591
2018_06_LAC_CLE,1,74,2.9882567481932814,2.9939569759821025
2018_06_LA_DEN,0,79,2.1079498398873615,2.1047809994159725
2018_06_PHI_NYG,0,86,2.421061025059341,2.4179045753922273
2018_06_PIT_CIN,1,91,1.5612126066525274,1.5598596629724892
2018_06_SEA_OAK,4,66,2.706748566659259,2.6950118319099783
2018_06_SF_GB,4,79,2.443754128046428,2.4344591709784433
2018_06_TB_ATL,2,88,2.011816617801588,2.002552167550998
2018_07_BUF_IND,4,57,3.647046992139486,3.7016977065453167
2018_07_CAR_PHI,2,85,1.764970558677311,1.7624419844311854
2018_07_CIN_KC,3,79,2.4650981661302325,2.4654126420209326
2018_07_CLE_TB,4,105,2.1470865526080694,2.1445952997532727
2018_07_DAL_WAS,0,73,1.9559887441164656,1.9601215263464011
2018_07_DEN_ARI,4,71,4.772246316702163,4.773543668791837
2018_07_DET_MIA,2,60,1.8642518929639647,1.841777565499087
2018_07_HOU_JAX,0,81,1.9636047198543336,1.9633910446699359
2018_07_LA_SF,0,61,3.4036754521829593,3.413903142698007
2018_07_MIN_NYJ,1,88,2.7246525754253166,2.7108757409712414
2018_07_NE_CHI,1,95,2.102157305301868,2.116897659473034
2018_07_NO_BAL,0,72,1.7049768820685494,1.7071205446337205
2018_07_NYG_ATL,1,85,2.8282984904380304,2.820137329278111
2018_07_TEN_LAC,2,67,2.805346540727423,2.816244500289507
2018_08_BAL_CAR,4,82,1.6511079153041177,1.666318428770815
2018_08_CLE_PIT,0,76,2.207148300268941,2.2071066533809067
2018_08_DEN_KC,1,77,2.688139859132101,2.688350786135902
2018_08_GB_LA,0,78,2.505751684996169,2.5042344263809624
2018_08_IND_OAK,3,59,1.9652394463126535,1.9564178112487887
2018_08_MIA_HOU,4,61,3.3650176879401874,3.355106492823654
2018_08_NE_BUF,4,91,2.6489725433046183,2.6589091173165604
2018_08_NO_MIN,1,68,4.6326924912934535,4.635607876682134
2018_08_NYJ_CHI,3,66,1.8212309499784045,1.8215389644369264
2018_08_PHI_JAX,0,88,2.577296322497615,2.5783505920455414
2018_08_SEA_DET,3,63,3.594230237453733,3.579014239584702
2018_08_SF_ARI,2,79,2.2609195007723746,2.2530446492496115
2018_08_TB_CIN,0,97,3.864510735666129,3.8582799214553205
