season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2022,00-0027973,A.Dalton,14,414,0.01606208416447786,0.011564783958300344,-0.08904811419286691,0.11409853793602608,conditional_game_resampling
2022,00-0032268,M.Mariota,13,351,-0.00377003772169442,-0.001326907837938709,-0.11242274174085615,0.13591459178442833,conditional_game_resampling
2022,00-0038102,K.Pickett,13,443,-0.006713075306433183,-0.006525325436387986,-0.09439548470545298,0.09429423773236228,conditional_game_resampling
2022,00-0023459,A.Rodgers,17,585,-0.008266038734578127,-0.012326774914908247,-0.09697411837887009,0.07677535994214908,conditional_game_resampling
2022,00-0035228,K.Murray,11,437,-0.005144941927005336,-0.012822479899852976,-0.10449615234006704,0.09697766798656803,conditional_game_resampling
2022,00-0031800,T.Heinicke,9,289,-0.04063222008374678,-0.04387818618496179,-0.16324875184185164,0.05938566339314475,conditional_game_resampling
2022,00-0034401,M.White,4,185,-0.0403448813053481,-0.05736553513042433,-0.29458736242039685,0.27311542826927276,conditional_game_resampling
2022,00-0038122,D.Ridder,4,135,-0.06701630271267665,-0.058195045810913754,-0.23526504902442583,0.0964347266810746,conditional_game_resampling
2022,00-0036972,M.Jones,14,494,-0.06594754706106157,-0.06425430327358765,-0.15142446302746398,0.011096135814514768,conditional_game_resampling
2022,00-0036945,J.Fields,15,439,-0.06879920564424646,-0.06553372173990721,-0.20706360535596893,0.05901552940406533,conditional_game_resampling
2022,00-0026498,M.Stafford,9,337,-0.082654062810503,-0.07423655978305187,-0.197843793614799,0.0876926233342783,conditional_game_resampling
2022,00-0029263,R.Wilson,15,565,-0.07367525737937017,-0.07802577885875571,-0.17062549086829992,0.022553243688708983,conditional_game_resampling
2022,00-0026143,M.Ryan,12,508,-0.07819242477614073,-0.08186647122138843,-0.22910834863319168,0.05914757952297507,conditional_game_resampling
2022,00-0033662,C.Rush,8,170,-0.09369086311514876,-0.08521258589032057,-0.2675484648597664,0.04805675638594899,conditional_game_resampling
2022,00-0033537,D.Watson,6,200,-0.102665527314614,-0.0908343365681441,-0.28587012526403766,0.07499598052924077,conditional_game_resampling
2022,00-0037013,Z.Wilson,9,278,-0.10381136017410142,-0.09456939653404443,-0.2150980998199021,0.0010786177570894261,conditional_game_resampling
2022,00-0032950,C.Wentz,8,314,-0.1032792910838375,-0.10196129589088683,-0.2650158656420833,0.06756226904256644,conditional_game_resampling
2022,00-0035993,T.Huntley,5,132,-0.09854568362670134,-0.10708271133182717,-0.3217985726990161,0.07188102322387645,conditional_game_resampling
2022,00-0031503,J.Winston,3,127,-0.11654839780066588,-0.13178941881991385,-0.4565695903679447,0.16227335206947818,conditional_game_resampling
2022,00-0036898,D.Mills,15,526,-0.13369519848928121,-0.13776228645929828,-0.25086214115145783,-0.02546137658864208,conditional_game_resampling
2022,00-0034855,B.Mayfield,12,385,-0.13915513406354446,-0.1382049989922678,-0.28203095404728795,0.04510816852227279,conditional_game_resampling
2022,00-0026158,J.Flacco,5,202,-0.1421842456746245,-0.14182367066656973,-0.4314208627980125,0.12343378397879168,conditional_game_resampling
2022,00-0033275,P.Walker,6,115,-0.17544568751712272,-0.1956230207668712,-0.6220836577171348,0.0544172803007176,conditional_game_resampling
2022,00-0027688,C.McCoy,4,153,-0.23565942479361618,-0.2219707705358025,-0.4739888470298178,0.03800671237522422,conditional_game_resampling
2022,00-0037327,S.Thompson,7,116,-0.2843481186545572,-0.26734615334091566,-0.4744057978471772,-0.09896033476104098,conditional_game_resampling
2022,00-0036879,S.Ehlinger,4,126,-0.27952053412208283,-0.2737194964949842,-0.5247558488190979,0.015827799041853628,conditional_game_resampling
