season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2025,00-0028118,T.Taylor,6,169,-0.048091601367472536,-0.05368233212502913,-0.24806690950216023,0.09137753940125044,conditional_game_resampling
2025,00-0036898,D.Mills,6,174,-0.0760909808539205,-0.062088616182211884,-0.21380648461305812,0.05469812127319516,conditional_game_resampling
2025,00-0036945,J.Fields,9,257,-0.05565137025135702,-0.07324082416933553,-0.38807299363488074,0.17179596114788007,conditional_game_resampling
2025,00-0039376,S.Rattler,9,288,-0.09729999692405905,-0.10080074742638241,-0.2660520502916434,0.03935359000374042,conditional_game_resampling
2025,00-0026158,J.Flacco,12,434,-0.10664714130046211,-0.1231317741865237,-0.3369161880424589,0.08559033371880892,conditional_game_resampling
2025,00-0030565,G.Smith,15,519,-0.13036677923705076,-0.12788112384289693,-0.2680089112397609,0.03645004090591783,conditional_game_resampling
2025,00-0040676,C.Ward,17,615,-0.16715381673962734,-0.1478285253577364,-0.24781581013631251,-0.04411425341017218,conditional_game_resampling
2025,00-0029263,R.Wilson,6,141,-0.12253125720915413,-0.164162262226595,-0.49687613930215235,0.1857844943490502,conditional_game_resampling
2025,00-0039923,J.McCarthy,10,287,-0.14973429826591653,-0.1649604288998212,-0.3759817650524324,0.06330201072723532,conditional_game_resampling
2025,00-0040704,D.Gabriel,10,214,-0.18707340724954824,-0.1951186450743005,-0.3440194724897305,-0.058198314558409535,conditional_game_resampling
2025,00-0040668,S.Sanders,8,253,-0.23883648741982763,-0.25982233780681546,-0.4252409447005121,-0.10763880590484956,conditional_game_resampling
2025,00-0035100,J.Browning,5,138,-0.35827263404045373,-0.33342466171158536,-0.7895813042962664,-0.036537485396171,conditional_game_resampling
2025,00-0040398,B.Cook,5,179,-0.3957119318025375,-0.38777888288446244,-0.5090136482198384,-0.24155972272789208,conditional_game_resampling
