game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2019_10_LA_PIT,0,87,2.3902315396591214,2.365741236524923
2019_10_MIA_IND,2,80,3.5319197486018026,3.5851043042147013
2019_10_MIN_DAL,3,82,1.9511781242211026,1.9700671289036156
2019_10_NYG_NYJ,1,81,3.4505882171193067,3.433342618060974
2019_10_SEA_SF,0,93,4.3041733097333825,4.305951229915676
2019_11_ARI_SF,0,85,3.1674331212166975,3.1594215932580254
2019_11_ATL_CAR,3,91,2.6825590463682976,2.6903783093813813
2019_11_BUF_MIA,3,88,1.9814226655696472,1.9542896623127861
2019_11_CHI_LA,3,70,2.281198538424077,2.2782878583331785
2019_11_CIN_OAK,0,72,2.5262902303976045,2.5646738852309228
2019_11_DAL_DET,4,82,2.0678718437756887,2.0610318738219293
2019_11_DEN_MIN,3,83,2.9600194432275844,2.9575293615592413
2019_11_HOU_BAL,0,70,3.681783561463899,3.6292030785408897
2019_11_JAX_IND,3,78,1.6074301442151588,1.607046622546711
2019_11_KC_LAC,3,89,2.182584761420958,2.1807179467009763
2019_11_NE_PHI,4,96,1.6087274790839141,1.583253118602865
2019_11_NO_TB,0,90,2.5848458327308017,2.584125822370204
2019_11_NYJ_WAS,4,75,3.1459619119316145,3.1453997659079067
2019_11_PIT_CLE,0,82,2.878940173015655,2.9055591992739336
2019_12_BAL_LA,2,67,2.7019551743102523,2.6961949653998545
2019_12_CAR_NO,2,81,2.0109848816756646,2.0253825023967504
2019_12_DAL_NE,1,73,2.033239973023595,2.0053341023926183
2019_12_DEN_BUF,2,59,2.2652381776703634,2.2512094648219043
2019_12_DET_WAS,4,78,1.929613119610167,1.939856609813129
2019_12_GB_SF,0,68,2.51938699209466,2.493599724956185
2019_12_IND_HOU,1,59,2.6682021387832964,2.6678533632541406
2019_12_JAX_TEN,0,73,2.2505443684087743,2.2470590232516003
2019_12_MIA_CLE,4,83,2.1796723038476795,2.157829525069434
2019_12_NYG_CHI,2,85,2.450947383602444,2.447324692605918
2019_12_OAK_NYJ,1,67,2.5794855536539867,2.563013756791996
2019_12_PIT_CIN,4,64,3.257079233153082,3.2554074152452004
2019_12_SEA_PHI,0,83,2.6079444574003006,2.6152736213147905
2019_12_TB_ATL,3,94,3.2096534878558582,3.20198432196131
2019_13_BUF_DAL,4,88,2.5746719622057843,2.577221573704035
2019_13_CHI_DET,1,83,2.674791213896558,2.6672676195699436
2019_13_CLE_PIT,2,62,2.660670835351966,2.656184730899081
2019_13_GB_NYG,2,74,2.903892954414698,2.881669188650811
2019_13_LAC_DEN,2,63,2.975317714726937,2.976510715718469
2019_13_LA_ARI,1,87,2.6965629977846963,2.6574881507440944
2019_13_MIN_SEA,1,74,2.984671285103717,2.9785038384182583
2019_13_NE_HOU,3,81,2.699023374751334,2.7242577937975794
2019_13_NO_ATL,0,92,2.3265165314020244,2.3227202851737565
2019_13_NYJ_CIN,1,93,1.2557604565745442,1.2589737723721386
2019_13_OAK_KC,2,66,2.4962935621567364,2.488981989583409
2019_13_PHI_MIA,1,92,2.679752945052586,2.668059772286391
2019_13_SF_BAL,0,49,2.6962848500808088,2.6771481169027838
2019_13_TB_JAX,2,87,3.81721792397358,3.7903178781112605
2019_13_TEN_IND,2,72,3.285707161929913,3.2860566392243857
2019_13_WAS_CAR,0,88,2.10580816222441,2.106411870429474
2019_14_BAL_BUF,4,72,2.478158574402111,2.4412634638101176
2019_14_CAR_ATL,3,86,2.645502093536226,2.6484496534695734
2019_14_CIN_CLE,0,67,3.1068660516362896,3.106441722446354
2019_14_DAL_CHI,1,88,1.9712485555000172,1.9634826564150065
2019_14_DEN_HOU,2,88,4.177681589618815,4.1761697453261295
2019_14_DET_MIN,1,76,2.2712369286084484,2.2580397847200184
2019_14_IND_TB,2,92,4.090635567082792,4.09231561555578
2019_14_KC_NE,3,85,2.707623489720919,2.6852909511705
2019_14_LAC_JAX,0,74,3.1043049093445534,3.098698268290866
2019_14_MIA_NYJ,4,81,2.281502480892343,2.2692161842914977
2019_14_NYG_PHI,4,86,1.8258229891896363,1.825854725163493
2019_14_PIT_ARI,3,64,2.292411644206003,2.27446989669578
2019_14_SEA_LA,1,78,2.809273550774142,2.806830199707271
2019_14_SF_NO,1,82,2.799768073723462,2.838864054754737
2019_14_TEN_OAK,4,67,5.279263133950716,5.25266845416453
2019_14_WAS_GB,2,64,2.2646416400113494,2.275018234065417
2019_15_ATL_SF,0,81,1.2249155255638915,1.223095438709906
2019_15_BUF_PIT,3,72,2.908700814739993,2.8982512535185077
2019_15_CHI_GB,4,94,2.507607835820641,2.5037039594717134
2019_15_CLE_ARI,2,72,2.913950601422883,2.910473784144183
2019_15_DEN_KC,1,81,2.2071494597783037,2.1985696609903522
2019_15_HOU_TEN,1,71,4.255336952977271,4.258871186985617
2019_15_IND_NO,2,66,1.6173652104332708,1.6058351331873617
2019_15_JAX_OAK,0,75,1.6436468293333808,1.6302716979634748
2019_15_LA_DAL,0,79,2.1703178120533986,2.171397150699709
2019_15_MIA_NYG,0,78,2.783068879338861,2.7794853507364072
2019_15_MIN_LAC,3,67,5.377466879757326,5.3489529006592536
2019_15_NE_CIN,1,62,3.477246665894835,3.4580414608885226
2019_15_NYJ_BAL,4,61,3.127040514423217,3.1122934892083793
2019_15_PHI_WAS,2,78,2.60121795871981,2.5955231705295936
2019_15_SEA_CAR,3,76,2.6597480231532886,2.659735122942788
2019_15_TB_DET,3,92,3.744805975010449,3.725005332909771
2019_16_ARI_SEA,4,71,1.71851503314061,1.7496245053761401
2019_16_BAL_CLE,3,69,1.5998579331128033,1.5995273863533275
2019_16_BUF_NE,1,65,2.3179576967121482,2.338199551588372
2019_16_CAR_IND,4,85,1.8372560387426764,1.8382116605595618
2019_16_CIN_MIA,0,114,2.6570759963666437,2.615035971496931
2019_16_DAL_PHI,4,91,1.6275754268100775,1.6451178900705823
2019_16_DET_DEN,1,64,1.401132839354331,1.3897737534541024
2019_16_GB_MIN,3,80,3.069406478455975,3.0252563486312694
2019_16_HOU_TB,0,95,2.5645629369808933,2.5655688118552007
2019_16_JAX_ATL,3,88,2.1589274923036297,2.15322851342086
2019_16_KC_CHI,3,73,1.5786944355435246,1.5852688622290536
2019_16_LA_SF,1,84,3.2455514604084392,3.2562314693400007
2019_16_NO_TEN,4,76,2.5286184838369734,2.528171209342121
2019_16_NYG_WAS,4,88,2.2117885692947055,2.1688979277088696
2019_16_OAK_LAC,3,74,1.8292611925545639,1.8318645032307304
2019_16_PIT_NYJ,3,71,2.2661673950594765,2.2686577515666144
2019_17_ARI_LA,1,90,1.982317923089637,1.9638617486822858
2019_17_ATL_TB,0,85,4.2879503302942465,4.272414870754713
2019_17_CHI_MIN,1,63,2.1749635349579046,2.1715448622219915
2019_17_CLE_CIN,4,68,3.242527524189188,3.230657751079146
2019_17_GB_DET,2,90,2.0405771096955005,2.032282958891358
2019_17_IND_JAX,4,74,2.796713134205426,2.7992144067108478
2019_17_LAC_KC,2,77,2.081153221476678,2.0871975724727823
2019_17_MIA_NE,2,81,2.402681096509049,2.4346865596706464
2019_17_NO_CAR,3,87,2.512888539509306,2.5131216710822666
2019_17_NYJ_BUF,4,78,1.9436329948529356,1.954335454817981
2019_17_OAK_DEN,3,81,2.251617318511674,2.24702362373404
2019_17_PHI_NYG,1,95,2.116229177986085,2.109561101668588
2019_17_PIT_BAL,3,52,1.894127287773312,1.8432130277638215
2019_17_SF_SEA,1,71,1.8504649226273722,1.8802293479669145
2019_17_TEN_HOU,3,68,2.0852515150091087,2.076695508333448
2019_17_WAS_DAL,1,76,3.493105090616981,3.5027076249774556
