season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2021,00-0032950,C.Wentz,17,574,0.023471753759946902,0.018510192895833784,-0.10197003707032673,0.150477814696232,conditional_game_resampling
2021,00-0030565,G.Smith,4,111,-0.004337011070956355,-0.0031934146975333513,-0.1659901575076576,0.21848725636306138,conditional_game_resampling
2021,00-0034401,M.White,4,136,-0.046795187743275915,-0.016204852039077844,-0.20721087785725584,0.2671437662548675,conditional_game_resampling
2021,00-0034855,B.Mayfield,14,484,-0.01911311513369963,-0.019812775984229803,-0.12328905412196535,0.09839314453522932,conditional_game_resampling
2021,00-0035710,D.Jones,11,405,-0.031800569563672,-0.022114516735388414,-0.16834492190950992,0.13486896205011897,conditional_game_resampling
2021,00-0026143,M.Ryan,17,616,-0.030269088780055103,-0.02291083240511927,-0.17056145965377942,0.1193464490226851,conditional_game_resampling
2021,00-0032156,T.Siemian,6,200,-0.02870957979682592,-0.024023721159171084,-0.12331037476133298,0.11020051627837539,conditional_game_resampling
2021,00-0031800,T.Heinicke,16,569,-0.0474476699677337,-0.03218751636997153,-0.20788958355529968,0.1283398195714731,conditional_game_resampling
2021,00-0033357,T.Hill,11,157,-0.0287089798290618,-0.038171931058255254,-0.24128347044441242,0.31040459704247486,conditional_game_resampling
2021,00-0035993,T.Huntley,6,228,-0.06090893373784242,-0.04894186915940016,-0.2159503629795462,0.10535197119050428,conditional_game_resampling
2021,00-0028118,T.Taylor,6,177,-0.044113493635438476,-0.057436927515143045,-0.4111333920813125,0.3647203237353097,conditional_game_resampling
2021,00-0035704,D.Lock,6,126,-0.041973479738782966,-0.058109604568942146,-0.3282700917720188,0.15364982428149435,conditional_game_resampling
2021,00-0033106,J.Goff,14,535,-0.06675158989432145,-0.059909632187505224,-0.1891815430659441,0.07450336955784655,conditional_game_resampling
2021,00-0022924,B.Roethlisberger,16,644,-0.06872744143131304,-0.06265603172943038,-0.16054894991552215,0.0374784759527051,conditional_game_resampling
2021,00-0036971,T.Lawrence,17,663,-0.08925641085013941,-0.09941423046564127,-0.18931095482138893,-0.007664735080795914,conditional_game_resampling
2021,00-0033119,J.Brissett,8,256,-0.08812152615414182,-0.10122796305711391,-0.21886534243924008,-0.009469532953149288,conditional_game_resampling
2021,00-0027973,A.Dalton,8,265,-0.10900661798631786,-0.10471266082235266,-0.2711909042388293,0.131825945074362,conditional_game_resampling
2021,00-0036945,J.Fields,12,349,-0.12311369640816552,-0.11427174157941192,-0.3357601613181052,0.0852698533211095,conditional_game_resampling
2021,00-0036898,D.Mills,13,433,-0.129360936074161,-0.12704288409751982,-0.34711793331995355,0.09130358354164526,conditional_game_resampling
2021,00-0034869,S.Darnold,12,464,-0.15152975267044183,-0.13933213015179724,-0.31684526635678184,0.037843375417091756,conditional_game_resampling
2021,00-0037013,Z.Wilson,13,442,-0.1928741086311,-0.18892000022101552,-0.3409073080602755,-0.02356195540677639,conditional_game_resampling
2021,00-0027939,C.Newton,6,141,-0.27332368889547587,-0.2649998929701216,-0.49237452677225474,-0.0661373310167611,conditional_game_resampling
2021,00-0030520,M.Glennon,6,177,-0.4382011899002301,-0.4219215452692671,-0.9284891468315679,-0.168599480962058,conditional_game_resampling
