season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2024,00-0039918,C.Williams,17,676,-0.04504195459304072,-0.03786086560142217,-0.17460003269909638,0.10209438128748964,conditional_game_resampling
2024,00-0033077,D.Prescott,8,311,-0.04887046691102598,-0.0444699139128066,-0.24194246474356998,0.1322229243752227,conditional_game_resampling
2024,00-0031503,J.Winston,9,327,-0.07327029753684507,-0.062315907363062584,-0.26814940630689893,0.13656008885870266,conditional_game_resampling
2024,00-0035710,D.Jones,10,381,-0.07333865325650206,-0.0754294234487645,-0.24551431194172946,0.10038756729617321,conditional_game_resampling
2024,00-0039164,A.Richardson,11,297,-0.11450480531063564,-0.10354681019999626,-0.24054796743309284,0.05253788547529812,conditional_game_resampling
2024,00-0033662,C.Rush,11,324,-0.10771883329922576,-0.10796093583559732,-0.28943005097004965,0.07117593835130451,conditional_game_resampling
2024,00-0035993,T.Huntley,5,162,-0.08938685920568118,-0.10861140232157684,-0.2797176185408968,0.10342707651496116,conditional_game_resampling
2024,00-0035289,G.Minshew II,10,343,-0.12358025858577734,-0.11976231563648175,-0.288167535342484,0.023140291326639736,conditional_game_resampling
2024,00-0035704,D.Lock,7,202,-0.12462956880367619,-0.12638495572119404,-0.4379060454770792,0.3897442068154798,conditional_game_resampling
2024,00-0027973,A.Dalton,6,173,-0.144738779669618,-0.1537571845391506,-0.5525535064060717,0.16336452460537573,conditional_game_resampling
2024,00-0039152,W.Levis,12,362,-0.16473512560185352,-0.15459853060957682,-0.30740227334096126,-0.019943642135244702,conditional_game_resampling
2024,00-0033119,J.Brissett,7,187,-0.17345346694794553,-0.17499161433226454,-0.37249911034814986,0.003708424296073487,conditional_game_resampling
2024,00-0038122,D.Ridder,5,100,-0.20709902239864256,-0.22348601089793912,-0.45197800185390014,-0.06944478217829211,conditional_game_resampling
2024,00-0033537,D.Watson,7,270,-0.2111902721045471,-0.22681895675775368,-0.3443076250650248,-0.07174876101653874,conditional_game_resampling
2024,00-0039376,S.Rattler,7,263,-0.2773277386175639,-0.26945178395055747,-0.4304160220204391,-0.056121910195765845,conditional_game_resampling
2024,00-0038583,D.Thompson-Robinson,6,132,-0.518753958600097,-0.5328000914452368,-0.7146681703554346,-0.3907342843068329,conditional_game_resampling
