season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average
2021,00-0034960,J.Meyers,2,1,1.7869173039798625,0.8934586519899312,1.0,0,0,0,0,20799,0.04047878194474436,0.8529798700451869,1.7059597400903739,0.046522454607478524,0.023261227303739262,0.9167198792936705,1.7524821946978524
2021,00-0026300,J.Johnson,92,3,29.438313058384885,0.3199816636780966,0.532608695652174,3,4,1,0,20799,0.04047878194474436,0.27950288173335225,25.714265119468404,0.006745708324468899,0.00007332291657031413,0.3200549865946669,25.721010827792874
2021,00-0036322,J.Jefferson,4,4,1.2533358797663823,0.31333396994159557,0.5,0,0,0,0,20799,0.04047878194474436,0.2728551879968512,1.0914207519874048,-0.00276065419940469,-0.0006901635498511726,0.3126438063917444,1.088660097788
2021,00-0035289,G.Minshew II,69,3,16.654569193672643,0.2413705680242412,0.463768115942029,5,4,1,0,20799,0.04047878194474436,0.20089178607949684,13.861533239485283,1.0100584559248111,0.014638528346736393,0.2560090963709776,14.871591695410094
2021,00-0023459,A.Rodgers,575,16,141.11106048928247,0.2454105399813608,0.5130434782608696,30,17,8,0,20799,0.04047878194474436,0.20493175803661645,117.83576087105446,1.1821856871232708,0.002055975108040471,0.2474665150894013,119.01794655817773
2021,00-0033873,P.Mahomes,732,17,158.73680074979345,0.2168535529368763,0.5286885245901639,28,46,14,0,20799,0.04047878194474436,0.17637477099213195,129.10633236624057,4.283945180486333,0.005852384126347449,0.22270593706322375,133.3902775467269
2021,00-0019596,T.Brady,749,17,142.0829989999203,0.18969692790376544,0.5126835781041389,22,10,5,0,20799,0.04047878194474436,0.14921814595902108,111.76439132330678,4.610484501358616,0.006155520028516177,0.19585244793228163,116.3748758246654
2021,00-0026498,M.Stafford,639,17,120.58315111523592,0.18870602678440676,0.5023474178403756,30,8,8,0,20799,0.04047878194474436,0.1482272448396624,94.71720945254428,0.9530180830123757,0.0014914211001758617,0.19019744788458262,95.67022753555666
2021,00-0031503,J.Winston,189,7,33.34137558162851,0.17640939461179106,0.47619047619047616,11,17,3,0,20799,0.04047878194474436,0.1359306126670467,25.69088579407183,2.1784552813967193,0.011526218420088462,0.18793561303187953,27.869341075468547
2021,00-0033077,D.Prescott,646,16,112.89745462938158,0.17476386165538946,0.5030959752321982,30,20,8,0,20799,0.04047878194474436,0.1342850797106451,86.74816149307674,-0.9401399939524555,-0.0014553250680378568,0.1733085365873516,85.80802149912428
2021,00-0037012,T.Lance,86,4,14.74268640305617,0.1714265860820485,0.4186046511627907,4,11,4,0,20799,0.04047878194474436,0.13094780413730414,11.261511155808156,-0.18097209367951672,-0.002104326670692055,0.16932225941135645,11.08053906212864
2021,00-0033662,C.Rush,51,4,7.575269748351861,0.1485347009480757,0.45098039215686275,3,1,0,0,20799,0.04047878194474436,0.10805591900333134,5.510851869169899,1.0145603299676935,0.01989333980328811,0.1684280407513638,6.525412199137593
2021,00-0031345,J.Garoppolo,473,15,76.48748823416882,0.16170716328576917,0.4883720930232558,29,6,11,0,20799,0.04047878194474436,0.12122838134102482,57.34102437430474,2.161617742101614,0.004570016368079522,0.1662771796538487,59.50264211640635
2021,00-0036442,J.Burrow,589,16,101.24408365070218,0.17189148327793238,0.48896434634974534,51,20,12,0,20799,0.04047878194474436,0.13141270133318803,77.40208108524776,-4.740372858104645,-0.008048171236170874,0.1638433120417615,72.66170822714311
2021,00-0034857,J.Allen,718,17,121.68343800176036,0.1694755403924239,0.5125348189415042,26,46,14,0,20799,0.04047878194474436,0.12899675844767955,92.61967256543392,-5.708723408191959,-0.007950868256534762,0.16152467213588914,86.91094915724196
2021,00-0036355,J.Herbert,738,17,124.2103630903322,0.16830672505465066,0.5013550135501355,31,36,6,0,20799,0.04047878194474436,0.1278279431099063,94.33702201511086,-6.1462088162617015,-0.008328196227996885,0.15997852882665378,88.19081319884916
